,Bernalillo,Santa Fe,Socorro,Sandoval,Taos,San Miguel,Doña Ana,McKinley,Lea,San Juan,Chaves,Cibola,Curry,Eddy,Rio Arriba,Roosevelt,Valencia,Torrance,Catron,Grant,Otero,Unknown,Lincoln,Los Alamos,Colfax,Luna,Quay,Guadalupe,Harding,Union,Sierra,Hidalgo,Mora,De Baca
2021-07-05,966,151,61,241,53,17,493,478,198,497,171,125,86,141,80,59,119,15,5,41,81,,19,7,47,92,11,11,1,10,52,9,7,2
2021-07-06,967,151,61,241,53,17,493,478,198,498,171,125,86,141,80,59,119,15,5,41,81,,19,7,47,92,11,11,1,10,52,9,7,2
2021-07-07,967,151,61,241,53,17,493,478,198,498,171,125,86,141,80,59,119,15,5,41,81,,19,7,47,92,11,12,1,10,52,9,7,2
2021-07-08,969,152,61,241,53,17,493,478,198,499,171,126,86,141,80,59,119,15,5,41,81,,19,7,47,92,11,13,1,10,52,9,7,2
2021-07-09,969,152,61,241,53,17,493,478,198,499,171,126,86,141,80,59,119,16,5,41,81,,19,7,47,92,11,13,1,10,52,9,7,2
2021-07-10,969,152,61,241,53,17,493,478,198,499,171,126,86,141,80,59,119,16,5,41,81,,19,7,47,92,11,13,1,10,52,9,7,2
2021-07-11,969,152,61,241,53,17,493,478,198,499,171,126,86,141,80,59,119,16,5,41,81,,19,7,47,92,11,13,1,10,52,9,7,2
2021-07-12,969,152,61,242,53,17,494,479,198,499,171,126,86,141,80,59,119,16,5,41,81,0,19,7,47,92,11,13,1,10,52,9,8,2
2021-07-13,969,152,61,242,53,17,494,479,198,499,171,126,86,141,80,59,119,16,5,41,82,,19,7,47,92,11,13,1,10,52,9,8,2
2021-07-14,969,152,61,243,53,17,495,479,198,500,171,126,86,141,80,59,119,16,5,41,82,,19,7,47,92,11,13,1,10,52,9,8,2
2021-07-15,970,152,61,243,54,17,495,480,199,501,172,126,86,141,80,59,119,16,5,41,84,0,20,7,47,92,11,14,1,10,52,9,8,2
2021-07-16,972,152,61,243,55,17,497,480,199,501,172,128,86,141,80,59,119,16,5,41,84,,20,7,47,92,11,14,1,10,52,9,8,2
2021-07-17,972,152,61,243,55,17,497,480,199,501,172,128,86,141,80,59,119,16,5,41,84,,20,7,47,92,11,14,1,10,52,9,8,2
2021-07-18,972,152,61,243,55,17,497,480,199,501,172,128,86,141,80,59,119,16,5,41,84,,20,7,47,92,11,14,1,10,52,9,8,2
2021-07-19,975,153,61,243,55,17,497,480,199,501,172,128,86,141,80,59,119,16,5,41,84,,20,7,47,92,11,14,1,10,52,9,8,2
2021-07-20,975,153,61,243,55,17,497,480,200,502,172,128,86,141,80,59,120,16,5,41,85,,20,7,47,92,11,14,1,10,52,9,8,2
2021-07-21,976,153,61,243,55,17,497,480,200,502,172,128,86,141,81,59,121,16,6,41,86,,20,7,47,92,11,14,1,10,52,9,8,2
2021-07-22,976,153,61,243,55,17,497,480,200,502,172,128,86,143,81,59,121,16,6,41,86,0,20,7,47,92,11,14,1,10,52,9,8,2
2021-07-23,977,153,61,243,55,17,498,480,200,503,172,128,86,143,81,59,121,16,6,41,86,,20,7,47,92,11,14,1,10,52,9,8,2
2021-07-24,977,153,61,243,55,17,498,480,200,503,172,128,86,143,81,59,121,16,6,41,86,,20,7,47,92,11,14,1,10,52,9,8,2
2021-07-25,977,153,61,243,55,17,498,480,200,503,172,128,86,143,81,59,121,16,6,41,86,,20,7,47,92,11,14,1,10,52,9,8,2
2021-07-26,977,153,61,243,56,17,498,481,200,503,172,128,86,143,81,59,122,16,6,41,86,,20,7,47,92,11,14,1,10,52,9,8,2
2021-07-27,978,153,61,243,56,17,498,481,201,503,172,128,86,143,81,59,122,16,6,41,86,,20,7,47,92,11,14,1,10,52,9,8,2
2021-07-28,979,153,61,244,56,17,498,481,204,503,172,128,86,143,81,59,122,16,6,41,86,,20,7,47,92,11,14,1,10,52,9,8,2
2021-07-29,980,153,61,244,56,17,498,481,204,503,172,128,86,143,81,59,122,16,6,41,86,,20,7,47,92,11,14,1,10,52,9,8,2
2021-07-30,980,153,61,244,56,17,498,481,205,503,172,128,86,143,81,59,123,16,6,41,86,,20,7,47,92,11,14,1,10,52,9,8,2
2021-07-31,980,153,61,244,56,17,498,481,205,503,172,128,86,143,81,59,123,16,6,41,86,,20,7,47,92,11,14,1,10,52,9,8,2
2021-08-01,980,153,61,244,56,17,498,481,205,503,172,128,86,143,81,59,123,16,6,41,86,,20,7,47,92,11,14,1,10,52,9,8,2
2021-08-02,981,153,61,244,56,17,498,481,205,503,173,128,87,143,81,59,124,16,6,41,86,,20,7,47,92,11,14,1,10,52,9,8,2
2021-08-03,981,153,61,244,56,17,498,481,205,503,173,128,87,144,81,59,124,16,6,41,86,,20,7,47,92,11,14,1,10,52,9,8,2
2021-08-04,980,153,61,244,56,17,499,481,205,503,173,128,87,145,81,59,124,16,6,41,86,0,20,7,47,92,11,14,1,10,52,9,8,2
2021-08-05,980,153,61,244,56,17,499,481,205,504,173,128,87,146,81,59,124,16,6,42,86,,20,7,47,92,11,14,1,10,52,9,8,2
2021-08-06,982,153,61,244,56,17,500,481,206,504,173,128,87,146,81,61,124,16,6,42,86,,20,7,47,92,11,14,1,10,52,9,8,2
2021-08-07,982,153,61,244,56,17,500,481,206,504,173,128,87,146,81,61,124,16,6,42,86,,20,7,47,92,11,14,1,10,52,9,8,2
2021-08-08,982,153,61,244,56,17,500,481,206,504,173,128,87,146,81,61,124,16,6,42,86,,20,7,47,92,11,14,1,10,52,9,8,2
2021-08-09,982,153,61,244,56,17,500,481,206,504,173,128,87,146,81,61,124,16,6,42,86,,20,7,47,92,11,14,1,10,52,9,8,2
